zomato_url,name,city,Review,,,,,,
https://www.zomato.com/ncr/chaat-chobara-mg-road-gurgaon,Chaat Chobara,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/new-modern-cafe-dombivali-east,New Modern Cafe,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/mishtis-kitchen-sector-51-noida,Mishti's Kitchen,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/anjali-resaturant-vasundhara-enclave-new-delhi,Anjali Resaturant,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/yummy-in-tummy-indirapuram-ghaziabad,Yummy In Tummy,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/rajinder-da-dhaba-safdarjung-new-delhi,Rajinder Da Dhaba,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/jia-moms-rajouri-garden-new-delhi,Jia Mom's,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/om-vati-sweet-sector-39-gurgaon,Om Vati Sweet,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/little-loco-pops-malad-west,Little Loco Pops,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/gravies-hauz-khas-new-delhi,Gravies,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/asharam-foods-1-chandni-chowk-new-delhi,Asharam Foods,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/bell-pepper-khardah,Bell Pepper,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/rapture-vivek-vihar-new-delhi,Rapture,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/kamaluddin-restaurant-byculla,Kamaluddin Restaurant,Mumbai,Good,,,,,,
https://www.zomato.com/ncr/anju-restaurant-munirka-new-delhi,Anju Restaurant,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/choudhary-gohana-famous-jalebi-old-railway-road-gurgaon,Choudhary Gohana Famous Jalebi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/dmomo-factory-pitampura-new-delhi,D'Momo Factory,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/new-town-bakery-1-chinar-park,New Town Bakery,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/bowl-baby-bowl-sector-21-gurgaon,Bowl Baby Bowl,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/lazeez-chicken-corner-vasundhara-enclave-new-delhi,Lazeez Chicken Corner,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/fabelle-exquisite-chocolates-ballygunge,Fabelle Exquisite Chocolates,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/bunooro-barbeque-2-najafgarh-new-delhi,Bunooro Barbeque,Delhi NCR,Good,,,,,,
https://www.zomato.com/mumbai/nawab-seekh-corner-mohammad-ali-road,Nawab Seekh Corner,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/vrindas-food-shahdara-new-delhi,Vrinda's Food,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/dons-den-netaji-subhash-place-new-delhi,Don's Den,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/hotel-ambika-pure-veg-dombivali-east,Hotel Ambika Pure Veg,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/chowpati-sector-34-noida,Chowpati,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/lust-by-the-pool-radisson-blu-kaushambi-delhi-ncr-kaushambi-ghaziabad,Lust By The Pool - Radisson Blu Kaushambi Delhi NCR,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/ksc-vikaspuri-new-delhi,KSC,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/bukhara-itc-maurya-chanakyapuri-new-delhi,Bukhara - ITC Maurya,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/zaiqa-mediterranean-and-asian-cuisine-park-street-area,Zaiqa Mediterranean And Asian Cuisine,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/jayka-the-restaurant-indirapuram-ghaziabad,Jayka The Restaurant,Delhi NCR,Bad,,,,,,
https://www.zomato.com/mumbai/lorretas-sweet-inspirations-vasai,Lorreta's Sweet Inspirations,Mumbai,Bad,,,,,,
https://www.zomato.com/ncr/kushal-ki-rasoi-munirka-new-delhi,Kushal Ki Rasoi,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/aashirwad-mayur-vihar-new-delhi,Aashirwad,Delhi NCR,Good,,,,,,
https://www.zomato.com/kolkata/jadukadai-konnagar,Jadukadai,Kolkata,Good,,,,,,
https://www.zomato.com/ncr/shri-ram-bhojnalaya-mukherjee-nagar-new-delhi,Shri Ram Bhojnalaya,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/royal-cafe-sector-45-noida,Royal Cafe,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/the-friendz-pizza-nit-faridabad,The Friendz Pizza,Delhi NCR,Bad,,,,,,
https://www.zomato.com/kolkata/ug-cafe-bar-hhi-elgin,UG Cafe Bar - HHI,Kolkata,Bad,,,,,,
https://www.zomato.com/ncr/mirch-the-multicuisine-alpha-1-greater-noida,Mirch The Multicuisine,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/asia-dilshad-garden-new-delhi,Asia,Delhi NCR,Bad,,,,,,
https://www.zomato.com/ncr/the-pavors-janakpuri-new-delhi,The Pavor's,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/paramjeet-machi-wala-moti-nagar-new-delhi,Paramjeet Machi Wala,Delhi NCR,Good,,,,,,
https://www.zomato.com/ncr/mathurs-kitchen-1-dilshad-garden-new-delhi,Mathur's Kitchen,Delhi NCR,Good,,,,,,
